rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
106,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",106,-1,1,"251039"
107,"spotify:track:5MUb136to9lnJLfIy5FZKI","YOASOBI","優しい彗星","YOASOBI",52,123,50,"248521"
108,"spotify:track:2J0TRU2EDG29qlmxdGa4xa","TWICE","SCIENTIST","WM Japan",55,102,8,"248495"
109,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,101,75,"247403"
110,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",103,137,19,"247299"
111,"spotify:track:2VIK6jaaKghS4QPHr6sAkv","ZUTOMAYO","あいつら全員同窓会","Universal Music LLC",14,105,29,"246889"
112,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","桜が降る夜は","WM Japan",14,113,46,"245404"
113,"spotify:track:3sFJmcdXoJ1G2rRW1Hc2x1","NiziU","Make you happy","Sony Music Labels Inc.",3,107,80,"245402"
114,"spotify:track:52RfEh76AVKPwtUtTV9ufl","Kenshi Yonezu","Pale Blue","Sony Music Labels Inc.",7,106,32,"245274"
115,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,110,182,"244218"
116,"spotify:track:1k1zTwX433BlwP6FLOPBpD","BUMP OF CHICKEN","なないろ","Toy's Factory",69,-1,13,"242257"
117,"spotify:track:0Sp31BXc9dedQnfKYCiojE","HIRAIDAI","MIRROR MIRROR","avex trax",53,125,24,"241236"
118,"spotify:track:096qZRdXPOyvb5OP8NI7pw","natsumi, 和ぬか","イージーゲーム","natsumi",98,121,19,"241001"
119,"spotify:track:0nW1Aes1arNyR1fzEKXS2m","P丸様｡","シル・ヴ・プレジデント","STPR Records",79,122,36,"240514"
120,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,111,143,"238650"
121,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,134,53,"234989"
122,"spotify:track:5ptl2PXkiSth54HCuGO7vN","YOASOBI","あの夢をなぞって","YOASOBI",52,130,86,"234732"
123,"spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ","BTS","Stay Gold","Universal Music LLC",19,114,81,"232578"
124,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,156,137,"231078"
125,"spotify:track:7LsVUX6kePVHSohmWmAwaO","SEKAI NO OWARI","silent","Universal Music LLC",5,80,63,"230875"
126,"spotify:track:5dCWwd6RUQPxVZZ1igVvn6","AI","アルデバラン","Universal Music LLC",126,169,7,"230283"
127,"spotify:track:222BlW44cS9nOM6C369IB2","Official HIGE DANdism","アポトーシス","IRORI Records",13,127,21,"227856"
128,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",105,131,5,"227356"
129,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",59,124,17,"227275"
130,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",83,143,24,"225752"
131,"spotify:track:6D5E8pz4YKYrjY9BqROTox","milet","Ordinary days","Sony Music Labels Inc.",63,141,25,"225499"
132,"spotify:track:3k6o8UMc7aVgpKqm9epIrU","Yuuri","夏音","Sony Music Labels Inc.",52,117,16,"224997"
133,"spotify:track:5RhWszHMSKzb7KiXk4Ae0M","Hikaru Utada","One Last Kiss","Sony Music Labels Inc.",6,135,44,"223620"
134,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,118,149,"220497"
135,"spotify:track:5lkk7V7MbxxVbJ93qUO81D","SEKAI NO OWARI","虹色の戦争","LASTRUM Music Entertainment",62,145,22,"218296"
136,"spotify:track:5FVbvttjEvQ8r2BgUcJgNg","BTS","Life Goes On","BIGHIT MUSIC",11,128,59,"217742"
137,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,142,129,"217044"
138,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,132,228,"215966"
139,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,139,157,"214621"
140,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","Official HIGE DANdism","Universe","IRORI Records",54,177,52,"212403"
141,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,147,205,"210101"
142,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,126,228,"209888"
143,"spotify:track:4EwKtJQT2ZHKzECGH3EjLx","Fujii Kaze","青春病","Universal Music LLC",74,-1,39,"209636"
144,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,164,81,"208535"
145,"spotify:track:0f3Ce9xjHymExIpEyHUC8D","Fujii Kaze","優しさ","Universal Music LLC",62,-1,67,"206993"
146,"spotify:track:7fru0rxutpi08K7Q112saF","WurtS","Talking Box","highlight / UK.PROJECT",108,189,7,"204233"
147,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,155,195,"203586"
148,"spotify:track:1rr2DJOxV0sHXeUXCAz1yf","Yorushika","春泥棒","Universal Music LLC",53,166,52,"203449"
149,"spotify:track:5f0N60WTFye6mIxkIRPuBM","HIRAIDAI","愛しき日々の真ん中で","avex trax",76,163,7,"202440"
150,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,159,158,"201459"
151,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","ハルノヒ","WM Japan",5,167,145,"201289"
152,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,150,228,"200045"
153,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,151,136,"199460"
154,"spotify:track:3IanNVIcOMlKFr329uhNcA","Macaroni Empitsu","ヤングアダルト","TALTO",154,199,16,"199322"
155,"spotify:track:4iJkPFfvhKL08H9dhHhr3c","Mafumafu","命に嫌われている。","まふまふ",155,-1,1,"199106"
156,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,129,145,"198712"
157,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",157,187,9,"198678"
158,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",135,168,12,"196301"
159,"spotify:track:7iXHLtPosbHvglVSJ4rxLq","GReeeeN","愛唄","Universal Music LLC",6,144,224,"195015"
160,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,136,161,"194353"
161,"spotify:track:0Xn30nT5EKFPsWvpiJ2Iav","back number","オールドファッション","Universal Music LLC",104,157,39,"194255"
162,"spotify:track:4YMukCV1BsdK8V9kZoQpT6","Uru","プロローグ","Sony Music Labels Inc.",52,148,53,"193292"
163,"spotify:track:1YJhvLLaF3gyFQoFGrawoI","Masaki Suda","ラストシーン","Sony Music Labels Inc.",76,152,8,"192666"
164,"spotify:track:55JlyXw6KeFeVC9d9uCZ2K","Che'Nelle","Happiness","Universal Music LLC",116,116,13,"192000"
165,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",165,193,4,"191387"
166,"spotify:track:5lo3L98nR2VpN2dM9UFJu0","ARASHI","カイト","J Storm Inc.",59,179,47,"191007"
167,"spotify:track:5ALRT96oaGuX7VHySBLbQu","PinocchioP","神っぽいな","mui",167,200,2,"190830"
168,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",58,183,28,"190486"
169,"spotify:track:6rVCUwfnuYTAsX4P9fIdIu","aespa","Dreams Come True","SM Entertainment",169,192,2,"190226"
170,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,185,21,"189730"
171,"spotify:track:2gbVuqze7bpndIy1q9rFvv","Chinozo","グッバイ宣言","Chinozo",59,181,48,"189201"
172,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,153,109,"188312"
173,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",168,-1,7,"188077"
174,"spotify:track:6KrhZ59ZNMScfjNoSIvrnu","NiziU","Step and a step","Sony Music Labels Inc.",6,170,55,"187563"
175,"spotify:track:0m9QPTZzjtqCWY9Jg8poHc","DECO*27","ヴァンパイア","OTOIRO",97,188,31,"187210"
176,"spotify:track:2VRcLEvQCMByWBuvM9gaJ2","yama","Oz.","Sony Music Labels Inc.",83,182,11,"186421"
177,"spotify:track:2FHexlZenTsS3lsjUYHiDx","ZUTOMAYO","正しくなれない","Universal Music LLC",19,178,55,"185946"
178,"spotify:track:56Cdqx7BdhEsUUMctdORvU","Takaya Kawasaki","君の為のキミノウタ","Warner Music D.N.A.",173,180,10,"184760"
179,"spotify:track:6Dmxt4rbi97c7sjoWRrJoj","Fujii Kaze","帰ろう","Universal Music LLC",179,-1,2,"184640"
180,"spotify:track:6uUtmCz8XXep7n1QmC1jJG","Rin音","snow jam","ROOFTOP",12,175,94,"184085"
181,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,-1,78,"183543"
182,"spotify:track:1g1AXdio16Yh5SXgPBXcfq","BLOOM VASE","CHILDAYS","BLOOM VASE",56,176,68,"182724"
183,"spotify:track:7hIfpcdUZcyCKHYy8gp49E","back number","瞬き","Universal Music LLC",139,158,19,"182505"
184,"spotify:track:0XaHPBAzPAC5ubwcRBqc1p","Official HIGE DANdism","宿命","ポニーキャニオン",2,184,131,"181126"
185,"spotify:track:2zrhoHlFKxFTRF5aMyxMoQ","aespa","Next Level","SM Entertainment",161,-1,5,"180635"
186,"spotify:track:41GHAXwcqJcmP3Y1U4CoiJ","Creep Hyp","ナイトオンザプラネット","Universal Music LLC",142,-1,7,"180450"
187,"spotify:track:2YQ8TlTmNheRI3VafoDpod","あたらよ","10月無口な君を忘れる","Atarayo Records",53,-1,39,"177911"
188,"spotify:track:3uRLwBjI2TahxslcMTvpFs","BTS","DNA","BIGHIT MUSIC",3,194,174,"177766"
189,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,191,202,"177542"
190,"spotify:track:3TDUktzfYXMWjkWqwoT5F1","BTS","Lights","Universal Music LLC",18,186,112,"177531"
191,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,172,191,"177463"
192,"spotify:track:6MrJYU78mz1Vth83LDFRlG","WurtS","分かってないよ","W’s Project",58,-1,33,"177216"
193,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",162,162,9,"176737"
194,"spotify:track:1kMlcLyljkrShV0LSdSGBz","Official HIGE DANdism","イエスタデイ","ポニーキャニオン",3,-1,120,"176639"
195,"spotify:track:3hBAYbAECEix9raaTq8S3H","back number","ヒロイン","Universal Music LLC",40,140,111,"176105"
196,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,160,138,"174192"
197,"spotify:track:46AAVTHrvm4Dt9Kwk2uGKo","JUJU","こたえあわせ","Sony Music Labels Inc.",101,138,7,"170945"
198,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",69,197,12,"170819"
199,"spotify:track:7wnOPAiqvIG4dTvEInj0YT","King Gnu","Teenager Forever","Sony Music Labels Inc.",3,-1,67,"168629"
200,"spotify:track:5vsM9UppL2iTgOfenMB6Gz","King Gnu","飛行艇","Sony Music Labels Inc.",9,-1,93,"168593"
