rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
98,"spotify:track:3J34JtfZNylVXSKN4TDf12","LiSA","明け星","Sony Music Labels Inc.",54,88,14,"277192"
99,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,104,77,"277081"
100,"spotify:track:222BlW44cS9nOM6C369IB2","Official HIGE DANdism","アポトーシス","IRORI Records",13,123,23,"272656"
101,"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","back number","クリスマスソング","Universal Music LLC",6,52,135,"271540"
102,"spotify:track:6Mq4q5OIMO25vBsKpFdlnH","Aimer","朝が来る","Sony Music Labels Inc.",102,-1,1,"271361"
103,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",103,109,7,"265735"
104,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,103,55,"264389"
105,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",103,105,21,"263806"
106,"spotify:track:7nWkch2lxmVbHOgKabM8qd","Fujii Kaze","燃えよ","Universal Music LLC",55,83,11,"262972"
107,"spotify:track:1EM9pvygHqQm03as6sxLg9","Fujii Kaze","旅路","Universal Music LLC",62,97,42,"259109"
108,"spotify:track:1cvluyKT1Iw1NZGGUgQ8u4","Ryokuoushoku Shakai","Landscape","Sony Music Labels Inc.",108,121,2,"257928"
109,"spotify:track:1MwOfRqCALxvx9keUhGCdV","back number","黄色","Universal Music LLC",21,107,17,"257442"
110,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,113,139,"256625"
111,"spotify:track:5ptl2PXkiSth54HCuGO7vN","YOASOBI","あの夢をなぞって","YOASOBI",52,129,88,"256477"
112,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",59,117,19,"256004"
113,"spotify:track:5dCWwd6RUQPxVZZ1igVvn6","AI","アルデバラン","Universal Music LLC",110,110,9,"255069"
114,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,108,17,"254381"
115,"spotify:track:32H7fwKsaYtSl6qiXFI6I6","millennium parade, Belle","U","Sony Music Labels Inc.",10,99,28,"253944"
116,"spotify:track:7znz9Gm1qXs5wOXwOGQqZR","Eve","藍才","TOY'S FACTORY",98,98,7,"253015"
117,"spotify:track:0qMip0B2D4ePEjBJvAtYre","LiSA","紅蓮華","Sony Music Labels Inc.",6,106,117,"252858"
118,"spotify:track:5gh0y6ZmuppQvoPbAGkeE2","Aimyon","愛を知るまでは","WM Japan",52,115,37,"252637"
119,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,114,145,"249330"
120,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,124,184,"248105"
121,"spotify:track:2KdNA5tgoeRWv7d4Z66GaS","NiziU","Take a picture","Sony Music Labels Inc.",7,118,43,"248010"
122,"spotify:track:398dL22bDbKbAmiOnPaq7o","YOASOBI","たぶん","YOASOBI",18,112,79,"246913"
123,"spotify:track:52RfEh76AVKPwtUtTV9ufl","Kenshi Yonezu","Pale Blue","Sony Music Labels Inc.",7,116,34,"246691"
124,"spotify:track:2VIK6jaaKghS4QPHr6sAkv","ZUTOMAYO","あいつら全員同窓会","Universal Music LLC",14,120,31,"245587"
125,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","桜が降る夜は","WM Japan",14,122,48,"242536"
126,"spotify:track:6D5E8pz4YKYrjY9BqROTox","milet","Ordinary days","Sony Music Labels Inc.",63,130,27,"241972"
127,"spotify:track:7fru0rxutpi08K7Q112saF","WurtS","Talking Box","highlight / UK.PROJECT",108,140,9,"241962"
128,"spotify:track:6rVCUwfnuYTAsX4P9fIdIu","aespa","Dreams Come True","SM Entertainment",128,134,4,"241251"
129,"spotify:track:3yPVvphH8RtPt41FyX7vPV","Yuuri","夏音","Sony Music Labels Inc.",52,111,18,"241149"
130,"spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ","BTS","Stay Gold","Universal Music LLC",19,126,83,"239230"
131,"spotify:track:55JlyXw6KeFeVC9d9uCZ2K","Che'Nelle","Happiness","Universal Music LLC",116,151,15,"238876"
132,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,139,197,"238546"
133,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",133,-1,1,"237754"
134,"spotify:track:096qZRdXPOyvb5OP8NI7pw","natsumi, 和ぬか","イージーゲーム","natsumi",98,133,21,"237659"
135,"spotify:track:0nW1Aes1arNyR1fzEKXS2m","P丸様｡","シル・ヴ・プレジデント","STPR Records",79,132,38,"237384"
136,"spotify:track:5MUb136to9lnJLfIy5FZKI","YOASOBI","優しい彗星","YOASOBI",52,127,52,"236170"
137,"spotify:track:2J0TRU2EDG29qlmxdGa4xa","TWICE","SCIENTIST","WM Japan",55,119,10,"235987"
138,"spotify:track:2Nl3vx5qRnATIckVRZxb4T","Fujii Kaze","何なんw","Universal Music LLC",91,101,44,"233095"
139,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,149,230,"231311"
140,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,144,83,"229370"
141,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,148,163,"228110"
142,"spotify:track:0Sp31BXc9dedQnfKYCiojE","HIRAIDAI","MIRROR MIRROR","avex trax",53,125,26,"227534"
143,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",83,137,26,"227498"
144,"spotify:track:2VRcLEvQCMByWBuvM9gaJ2","yama","Oz.","Sony Music Labels Inc.",83,143,13,"226837"
145,"spotify:track:5FVbvttjEvQ8r2BgUcJgNg","BTS","Life Goes On","BIGHIT MUSIC",11,135,61,"225331"
146,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,-1,162,"224682"
147,"spotify:track:7LsVUX6kePVHSohmWmAwaO","SEKAI NO OWARI","silent","Universal Music LLC",5,136,65,"224399"
148,"spotify:track:24SMQ3rO4edaTk9ySaMTqI","YOASOBI, ミドリーズ","ツバメ (feat. ミドリーズ)","YOASOBI",72,128,12,"223050"
149,"spotify:track:1nH2PkJL1XoUq8oE6tBZoU","The Weeknd","Sacrifice","XO / Republic Records",149,163,2,"221889"
150,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,155,230,"221027"
151,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",135,162,14,"220751"
152,"spotify:track:5f0N60WTFye6mIxkIRPuBM","HIRAIDAI","愛しき日々の真ん中で","avex trax",76,142,9,"220179"
153,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","Official HIGE DANdism","Universe","IRORI Records",54,146,54,"219891"
154,"spotify:track:5lkk7V7MbxxVbJ93qUO81D","SEKAI NO OWARI","虹色の戦争","LASTRUM Music Entertainment",62,154,24,"219746"
155,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",153,153,11,"218982"
156,"spotify:track:3sFJmcdXoJ1G2rRW1Hc2x1","NiziU","Make you happy","Sony Music Labels Inc.",3,138,82,"217557"
157,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,152,131,"217550"
158,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,147,207,"215746"
159,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,170,111,"213443"
160,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,141,151,"213204"
161,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,150,138,"212913"
162,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,156,159,"212742"
163,"spotify:track:4YMukCV1BsdK8V9kZoQpT6","Uru","プロローグ","Sony Music Labels Inc.",52,168,55,"212726"
164,"spotify:track:3IanNVIcOMlKFr329uhNcA","Macaroni Empitsu","ヤングアダルト","TALTO",154,158,18,"209576"
165,"spotify:track:3epGpisw6O1ygaVCc1l67w","エイトMAN","好きすぎて会いたい","北京音尚律动文化传媒有限公司",165,-1,1,"209375"
166,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",165,193,6,"208806"
167,"spotify:track:186NCtNk1tUYS7c2DxgJ7O","V","Christmas Tree","KING RECORDS",167,-1,1,"207825"
168,"spotify:track:3FmTrTjnEZ9ZX7b0LUPZYW","imase","Have a nice day","Universal Music LLC",168,-1,1,"206099"
169,"spotify:track:0XaHPBAzPAC5ubwcRBqc1p","Official HIGE DANdism","宿命","ポニーキャニオン",2,161,133,"205942"
170,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,166,147,"205794"
171,"spotify:track:41GHAXwcqJcmP3Y1U4CoiJ","Creep Hyp","ナイトオンザプラネット","Universal Music LLC",142,165,9,"205333"
172,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",162,177,11,"205238"
173,"spotify:track:5ALRT96oaGuX7VHySBLbQu","PinocchioP","神っぽいな","mui",167,178,4,"203611"
174,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,159,160,"203603"
175,"spotify:track:56Cdqx7BdhEsUUMctdORvU","Takaya Kawasaki","君の為のキミノウタ","Warner Music D.N.A.",171,171,12,"203382"
176,"spotify:track:6MrJYU78mz1Vth83LDFRlG","WurtS","分かってないよ","W’s Project",58,192,35,"202155"
177,"spotify:track:45Qz90khfSW8AnaH9vNg5j","RADWIMPS","05410-(ん)","Universal Music LLC",177,-1,1,"200264"
178,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",168,194,9,"200032"
179,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,182,193,"198876"
180,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",69,175,14,"197884"
181,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,174,204,"197660"
182,"spotify:track:7ecbsiAQ6PNdiAq0hplVZo","ENHYPEN","Blessed-Cursed","BELIFT LAB",182,-1,1,"197479"
183,"spotify:track:1rr2DJOxV0sHXeUXCAz1yf","Yorushika","春泥棒","Universal Music LLC",53,173,54,"197367"
184,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","ハルノヒ","WM Japan",5,169,147,"196658"
185,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",58,180,30,"196557"
186,"spotify:track:2F1Zfnh89pO7urUL7KoVfn","Vaundy","しわあわせ","株式会社SDR",70,188,20,"196459"
187,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,131,230,"195704"
188,"spotify:track:1kMlcLyljkrShV0LSdSGBz","Official HIGE DANdism","イエスタデイ","ポニーキャニオン",3,176,122,"195454"
189,"spotify:track:3TxjMrMGWFP0jkIy0tVvVn","Hikaru Utada","BADモード","Sony Music Labels Inc.",189,-1,1,"194899"
190,"spotify:track:45jGOHwYKgsRYbAJ8DR61d","Motohiro Hata","ひまわりの約束","Universal Music LLC",26,-1,166,"194292"
191,"spotify:track:2ZwuYASDCCauXmgs1xpho2","Macaroni Empitsu","好きだった (はずだった)","Toy's Factory",191,-1,1,"193414"
192,"spotify:track:5vsM9UppL2iTgOfenMB6Gz","King Gnu","飛行艇","Sony Music Labels Inc.",9,185,95,"191639"
193,"spotify:track:4EwKtJQT2ZHKzECGH3EjLx","Fujii Kaze","青春病","Universal Music LLC",74,164,41,"191187"
194,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,-1,97,"190829"
195,"spotify:track:24oOsHxfHXXdbQ6OqAwyuq","Che'Nelle","奇跡","Universal Music LLC",190,-1,3,"190002"
196,"spotify:track:3TDUktzfYXMWjkWqwoT5F1","BTS","Lights","Universal Music LLC",18,183,114,"189852"
197,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,181,23,"189822"
198,"spotify:track:5cRKj1kynNFqiliT2ndZ3y","Higuchi Ai","悪魔の子","ポニーキャニオン",198,-1,1,"189498"
199,"spotify:track:0m9QPTZzjtqCWY9Jg8poHc","DECO*27","ヴァンパイア","OTOIRO",97,191,33,"189346"
200,"spotify:track:2zrhoHlFKxFTRF5aMyxMoQ","aespa","Next Level","SM Entertainment",161,190,7,"188724"
