rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
17,"spotify:track:5PeXak0Ox3JmH2oor0qnGt","Vaundy","恋風邪にのせて","SDR Inc.",14,16,12,"948618"
18,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,19,92,"919250"
19,"spotify:track:1mWdTewIgB3gtBM3TOSFhB","BTS","Butter","BIGHIT MUSIC",1,18,53,"918455"
20,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,21,91,"909669"
21,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",17,17,4,"887421"
22,"spotify:track:0XZyF9lv6diMt4bxThOL0h","Awesome City Club","勿忘","cutting edge",4,22,69,"885302"
23,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",19,25,158,"884078"
24,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",9,20,8,"873813"
25,"spotify:track:3XYRV7ZSHqIRDG87DKTtry","BTS","Permission to Dance","BIGHIT MUSIC",1,24,46,"862088"
26,"spotify:track:6ZiEWet0uFRwWBCEKCQ8rY","King Gnu","逆夢","Sony Music Labels Inc.",1,23,22,"846843"
27,"spotify:track:3PK5ERLCyMuQ5Cb89GbZVL","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",13,27,88,"843525"
28,"spotify:track:7ncPjJBktLEOpstY5JOUMK","King Gnu","一途","Sony Music Labels Inc.",1,26,24,"832538"
29,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,29,115,"820111"
30,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,31,46,"804598"
31,"spotify:track:6tkSMR8bEIfEcJn7ybJtSP","HENTAI SHINSHI CLUB","YOKAZE","TOY'S FACTORY",15,30,78,"804399"
32,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",22,28,109,"803379"
33,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,32,29,"786314"
34,"spotify:track:6cvKfEw8rDcmXBslqSEC9G","Aimyon","ハート","WM Japan",10,33,31,"776474"
35,"spotify:track:6wDntdm888mDo458RaYjGl","Official HIGE DANdism","Cry Baby","IRORI Records",4,35,55,"772739"
36,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",10,34,27,"756460"
37,"spotify:track:0UBUg8NU4XJtQqzTPs8Pkr","YOASOBI","三原色","YOASOBI",5,36,47,"750621"
38,"spotify:track:6uhIF5J5Txaie0is2nXdxU","YOASOBI","怪物","YOASOBI",4,37,72,"749849"
39,"spotify:track:278JqkBGkjDovOYAwE8TW7","Official HIGE DANdism","115万キロのフィルム","LASTRUM",6,38,160,"733268"
40,"spotify:track:1qE8DOtw7zdXHMgZm20eLM","TWICE","The Feels","WM Japan",10,41,34,"721289"
41,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,40,89,"710611"
42,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",13,39,21,"709479"
43,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",10,42,43,"708700"
44,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","Official HIGE DANdism","Pretender","ポニーキャニオン",1,44,162,"700142"
45,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,43,109,"679290"
46,"spotify:track:1VHL1PIkhDwWbFc65xHwOr","Novelbright","愛とか恋とか","Universal Music LLC",46,52,6,"658238"
47,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","Official HIGE DANdism","I LOVE...","IRORI Records",1,47,124,"651565"
48,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",27,46,25,"650954"
49,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,49,23,"643626"
50,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,48,57,"637278"
51,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","株式会社SDR",51,51,78,"554785"
52,"spotify:track:3oQaOjaIYPsnJbGNzXcIID","King Gnu","BOY","Sony Music Labels Inc.",15,50,32,"524496"
53,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",52,54,110,"510663"
54,"spotify:track:1vT6VdL9PrHOBziwubdt29","Aimyon","初恋が泣いている","WM Japan",54,61,2,"490457"
55,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas Ikuta","スパークル","幾田りら",51,60,18,"485912"
56,"spotify:track:6Pd73yNBtoVpTRM6xLwOGp","BUMP OF CHICKEN","クロノスタシス","Toy's Factory",54,55,6,"475918"
57,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",55,57,39,"475566"
58,"spotify:track:0zfNtgPJ5FLkbveRjSdCMb","Kyanai","バニラ","ENS Entertainment",58,63,6,"443332"
59,"spotify:track:55emtNBnUXszixuQj4Fg6I","Creepy Nuts, Ayase, Lilas Ikuta","ばかまじめ","Sony Music Labels Inc.",56,64,10,"438769"
60,"spotify:track:3ibqi5ANZtNI7QXOgUnFsL","Uru","それを愛と呼ぶなら","Sony Music Labels Inc.",60,72,4,"436074"
61,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,59,19,"434060"
62,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","株式会社SDR",18,65,79,"401881"
63,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","株式会社SDR",18,68,47,"392341"
64,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,66,105,"390857"
65,"spotify:track:6mJIn3fvwWHHAnrR3LEdxp","RADWIMPS","うるうびと","Universal Music LLC",51,56,12,"388615"
66,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,70,76,"384594"
67,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",52,62,4,"382530"
68,"spotify:track:5cjjWH34eymyinmFKaAEEC","Yuuri","うぉ","Sony Music Labels Inc.",68,76,2,"377106"
69,"spotify:track:3ZEdrRIGjFpXZSzfjwWmDQ","ZOT on the WAVE, Fuji Taito","Crayon","ZOT on the WAVE & Fuji Taito",69,90,5,"371720"
70,"spotify:track:03RD1XAEH7lSTrYe4zMDl9","Saucy Dog","魔法にかけられて","A-Sketch",53,71,9,"371524"
71,"spotify:track:79TdseXlAiANFOTstIwejv","DISH//","沈丁花","Sony Music Labels Inc.",52,74,30,"371048"
72,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,73,202,"365023"
73,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",73,77,29,"349166"
74,"spotify:track:4PKIhZHuWGlELcxyvV8Oxb","HENTAI SHINSHI CLUB","溜め息","TOY'S FACTORY",74,80,4,"346331"
75,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,75,106,"344213"
76,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,78,152,"343991"
77,"spotify:track:2VKwa5aHsNu0ZGQg77kdBd","BE:FIRST","Betrayal Game","B-ME",54,58,5,"340748"
78,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","株式会社SDR",20,82,99,"339713"
79,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,81,170,"338412"
80,"spotify:track:2cBAc8f0ueFKSXGQRJRsyN","YOASOBI","もう少しだけ","YOASOBI",8,53,55,"337833"
81,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",69,69,27,"337373"
82,"spotify:track:515q6vR077kY4BQv8F3pGj","Tani Yuuki","愛言葉","Valley Records",81,83,8,"332126"
83,"spotify:track:12fFNgW4IoYQdRCfqCPk9d","Mrs. GREEN APPLE","ニュー・マイ・ノーマル","Universal Music LLC",66,86,10,"329681"
84,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,84,201,"328112"
85,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",74,89,58,"325996"
86,"spotify:track:7eqjbcOZTgZbV0lX2ghtfV","Masaki Suda","虹","Sony Music Labels Inc.",5,79,80,"322954"
87,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,94,53,"321704"
88,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,85,138,"320474"
89,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,87,180,"318922"
90,"spotify:track:3mSqtn05vfpqAMpFTLsxpi","Yoru no Hitowarai","ミライチズ","夜のひと笑い",16,88,39,"310811"
91,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,99,95,"308320"
92,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,92,37,"305649"
93,"spotify:track:0O4YelF6Zneq7sk1Ye73N2","Ryokuoushoku Shakai","キャラクター","Sony Music Labels Inc.",75,93,15,"305644"
94,"spotify:track:3l2O4IuJ4DFEfUwDdWyPnf","milet","Walkin' In My Lane","Sony Music Labels Inc.",94,122,3,"305583"
95,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",79,113,8,"301648"
96,"spotify:track:5MLIlPL6L8RVqL7YSpFdgr","Yuuri","ピーターパン","Sony Music Labels Inc.",50,91,72,"300078"
97,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,104,95,"299210"
98,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,95,69,"297759"
99,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","廻廻奇譚","TOY'S FACTORY",8,96,85,"293807"
100,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","裸の心","WM Japan",3,101,108,"292151"
101,"spotify:track:4xfYAFR8CCXdFr9mxPmHXL","HIRAIDAI","HOPE","avex trax",101,108,2,"283613"
102,"spotify:track:0tMqllhrXe8CWOosrCD1fE","Yuuri","かくれんぼ","Sony Music Labels Inc.",14,100,105,"282580"
103,"spotify:track:1m2PksrrMpIev63uPxT1V0","NMIXX","O.O","JYP Entertainment",62,98,13,"282129"
104,"spotify:track:7G4rZHIBiXJNFmLYXtWCPm","Saucy Dog","あぁ、もう。","A-Sketch",75,103,23,"282117"
105,"spotify:track:7AsWduh1mkB8uKOox5NH0X","Awich, JP THE WAVY, YZERR","GILA GILA","Universal Music LLC",59,106,20,"281185"
106,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,114,248,"278232"
107,"spotify:track:3k64vNcgYPkETG7TNgpW4o","Vaundy","裸の勇者","Sony Music Labels Inc.",51,102,20,"276012"
108,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,111,248,"274926"
109,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",92,125,29,"274264"
110,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,123,37,"274169"
111,"spotify:track:1GlT0DZKjapYwJzRcdBh4F","HIRAIDAI","Buddy","avex trax",53,107,51,"273493"
112,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,112,35,"272468"
113,"spotify:track:2YbNZLoiREBYZo4HeKB8Np","YOASOBI","ミスター","YOASOBI",52,124,14,"270102"
114,"spotify:track:2Bsg6EfrmEx0x0eC8v4vuG","Creep Hyp","栞","Universal Music LLC",108,120,64,"268105"
115,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",9,105,35,"267148"
116,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",116,128,32,"266774"
117,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","春を告げる","yama",6,110,107,"266220"
118,"spotify:track:3EYWY7XBj1BkCKX3R3hoZk","BLOOM VASE","Bluma to Lunch","BLOOM VASE",13,115,68,"264602"
119,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,138,129,"263746"
120,"spotify:track:1rdr5D1dSqbEmLa97l36NZ","Kenshi Yonezu","POP SONG","Sony Music Labels Inc.",43,150,12,"263665"
121,"spotify:track:0cN6iBeCR7NgeBeTIKjLml","Ado","阿修羅ちゃん","Universal Music LLC",53,117,30,"261731"
122,"spotify:track:3JzAKk0CpUlgzS1mPqzBwk","Shota Shimizu, Taka","Curtain Call","Sony Music Labels Inc.",51,126,46,"261355"
123,"spotify:track:0ZPYvSJZ1feuhUcG17PHqP","Official HIGE DANdism","Anarchy","IRORI Records",52,121,20,"260118"
124,"spotify:track:3OdkC5pG8vc26S26qHyBo8","Fujii Kaze","まつり","Universal Music LLC",23,67,10,"258265"
125,"spotify:track:2mSRPQsUDIXJFfo3CpKJBA","Ado","ギラギラ","Universal Music LLC",23,119,67,"257874"
126,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,118,73,"252703"
127,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,116,163,"252510"
128,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,97,211,"252482"
129,"spotify:track:6vo0dV9t7PCQZKsLFwVwZ5","SEVENTEEN","Darl+ing","PLEDIS Entertainment",77,109,6,"251844"
130,"spotify:track:6NKn02oJDkUkRa9IHbMe3n","Gen Hoshino","不思議","Speedstar",13,127,57,"251339"
131,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,135,149,"249904"
132,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,131,85,"248341"
133,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,130,108,"247119"
134,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","桜が降る夜は","WM Japan",14,134,66,"245837"
135,"spotify:track:48lsRmp9AC6tU4rP9QJx4H","有華","Partner","flowernote",135,-1,1,"244726"
136,"spotify:track:43PlsJn27zRG2KjpL12eb7","Ryokuoushoku Shakai","陽はまた昇るから","Sony Music Labels Inc.",125,140,6,"243398"
137,"spotify:track:5D9MPWdY2hjSeTIGE5n5kv","YOASOBI","ハルカ","YOASOBI",17,129,75,"242078"
138,"spotify:track:45YBVp6zMwQZRbUDcPzmMB","Kenshi Yonezu","アイネクライネ","Universal Music LLC",82,136,65,"241181"
139,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,142,169,"239632"
140,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,137,101,"238514"
141,"spotify:track:0CZB07xMxIGRfCZT93ynFj","鈴木鈴木","海のリビング","Suzukisuzuki",57,145,39,"236495"
142,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",115,133,24,"236246"
143,"spotify:track:0Imzg052WsTbxUNDMnZhmp","WANIMA","眩光","WM Japan",143,177,2,"234059"
144,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,143,157,"233052"
145,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,162,181,"232616"
146,"spotify:track:6T8eKlvqWuPKJT7euIqoxX","Yuuri","ミズキリ","Sony Music Labels Inc.",56,139,19,"230767"
147,"spotify:track:2HovXsvcdJur52BOcYGydz","Aimer","カタオモイ","Sony Music Labels Inc.",55,141,171,"229203"
148,"spotify:track:0cSkn2l67csUljEy0EEBPn","LiSA","炎","Sony Music Labels Inc.",1,146,85,"228303"
149,"spotify:track:7JJmb5XwzOO8jgpou264Ml","Shawn Mendes","There's Nothing Holdin' Me Back","Island Records",15,-1,58,"227747"
150,"spotify:track:0oxWaHk4e669g5VHbQCflA","Hikaru Utada","君に夢中","Sony Music Labels Inc.",5,147,26,"225415"
151,"spotify:track:3RmXzfrmc77FqDaIgxA2me","milet","Ordinary days","Sony Music Labels Inc.",63,196,40,"224873"
152,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,151,215,"224551"
153,"spotify:track:52RfEh76AVKPwtUtTV9ufl","Kenshi Yonezu","Pale Blue","Sony Music Labels Inc.",7,154,48,"224535"
154,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",113,157,15,"224275"
155,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","Official HIGE DANdism","Universe","IRORI Records",54,149,72,"223876"
156,"spotify:track:6Qq8UOS6QzeSYFUVXC5wEB","DREAMS COME TRUE","何度でも","Universal Music LLC",39,186,156,"222379"
157,"spotify:track:23atyJacJVHvB9RHBNhr35","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,181,238,"221526"
158,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,161,178,"221424"
159,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,158,225,"221409"
160,"spotify:track:5ExfTiWAHvxG03Kq9zrjBn","Akihito Okano, 井口理","MELODY (prod.by BREIMEN)","Sony Music Labels Inc.",160,195,2,"220634"
161,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",93,168,16,"219938"
162,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,144,87,"219552"
163,"spotify:track:7oCZ1O1L4TuLRnmt8Io4IU","Mr.Children","永遠","Toy's Factory",76,132,8,"217685"
164,"spotify:track:13EtMetztrji5zrka6Uzd3","Eve, Uta","Bubble feat.Uta","TOY'S FACTORY",135,148,4,"216857"
165,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,160,248,"216461"
166,"spotify:track:465JzFiajJO59sUrDFsxdC","YOASOBI","アンコール","YOASOBI",13,163,73,"215099"
167,"spotify:track:5gh0y6ZmuppQvoPbAGkeE2","Aimyon","愛を知るまでは","WM Japan",52,187,55,"214939"
168,"spotify:track:534CTO8v2KnPNSMJ0jI3W3","汐れいら","センチメンタル・キス - Acoustic ver.","ENS Entertainment",159,159,3,"213209"
169,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",112,172,11,"212909"
170,"spotify:track:1rr2DJOxV0sHXeUXCAz1yf","Yorushika","春泥棒","Universal Music LLC",53,156,71,"212909"
171,"spotify:track:5SHguvOUbyPTINNjCvRo8K","Mrs. GREEN APPLE","春愁","Universal Music LLC",62,178,116,"212869"
172,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",59,175,37,"212456"
173,"spotify:track:5lkk7V7MbxxVbJ93qUO81D","SEKAI NO OWARI","虹色の戦争","LASTRUM Music Entertainment",62,174,35,"212431"
174,"spotify:track:5ptl2PXkiSth54HCuGO7vN","YOASOBI","あの夢をなぞって","YOASOBI",52,179,106,"211602"
175,"spotify:track:6FHgHDXiGnRfhrSok9xAz3","WANIMA","ともに","WM Japan",65,185,74,"211331"
176,"spotify:track:4YMukCV1BsdK8V9kZoQpT6","Uru","プロローグ","Sony Music Labels Inc.",52,183,69,"211210"
177,"spotify:track:0R8JLNP107Hr7V7lL9oh13","ZUTOMAYO","ミラーチューン","Universal Music LLC",64,165,7,"210868"
178,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,188,156,"210477"
179,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,167,177,"210369"
180,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",9,200,147,"210309"
181,"spotify:track:1kMlcLyljkrShV0LSdSGBz","Official HIGE DANdism","イエスタデイ","ポニーキャニオン",3,193,136,"210060"
182,"spotify:track:5dwkmgutIFdurpXlzEyCtB","Ado","心という名の不可解","Universal Music LLC",52,166,18,"209030"
183,"spotify:track:25BJRpLBe3i6d8okphoRAm","DISH//","猫 〜THE FIRST TAKE ver.〜","Sony Music Labels Inc.",6,171,107,"208940"
184,"spotify:track:56Cdqx7BdhEsUUMctdORvU","Takaya Kawasaki","君の為のキミノウタ","Warner Music D.N.A.",164,164,27,"208144"
185,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,169,222,"206321"
186,"spotify:track:3IanNVIcOMlKFr329uhNcA","Macaroni Empitsu","ヤングアダルト","TALTO",154,182,31,"205449"
187,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,197,248,"204963"
188,"spotify:track:6Yv0xoR37tcxzvey8ybW5l","NiziU","Chopstick","Sony Music Labels Inc.",19,194,28,"204756"
189,"spotify:track:2zh01m4PiHaZz4BAm0NRxs","Gryffin, Elley Duhé","Tie Me Down (with Elley Duhé)","Darkroom/Geffen Records",104,180,15,"204659"
190,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","ハルノヒ","WM Japan",5,191,165,"204606"
191,"spotify:track:0UcjHexmVrLkUOflxPefNe","YOASOBI","ラブレター","YOASOBI",16,198,42,"204389"
192,"spotify:track:6uSe3ACORUIVrAyiP84RZi","satomoka","melt bitter","ANTHOLOGY",192,-1,1,"204200"
193,"spotify:track:2VUQEplQ848X6lFLzBxQT8","sumika","Simple","Sony Music Labels Inc.",193,-1,1,"202701"
194,"spotify:track:3dbLT62Cvs46Ju7a8gpr36","aespa","Savage","SM Entertainment",81,189,33,"202690"
195,"spotify:track:22x5EpcJkfE3SHBONJG6FS","CHEHON","韻波句徒","Sony Music Labels Inc.",195,-1,1,"202632"
196,"spotify:track:08YwAPnX8sygJUXG9rvhDv","YOASOBI","ハルジオン","YOASOBI",11,199,107,"202560"
197,"spotify:track:3nFxkwyRpr4xYBR9Z0ywjo","HIRAIDAI","MIRROR MIRROR","avex trax",53,184,36,"202246"
198,"spotify:track:7sRYDTjWTX00fd9BCOflLo","鈴木鈴木","ホワイトキス","Suzukisuzuki",40,-1,25,"201644"
199,"spotify:track:5QS01sq07pThdktoNUxXRZ","Ado","うっせぇわ","Universal Music LLC",4,192,78,"201535"
200,"spotify:track:5YMXGBD6vcYP7IolemyLtK","BTS","Euphoria","BIGHIT MUSIC",26,176,71,"201377"
