rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
32,"spotify:track:0UBUg8NU4XJtQqzTPs8Pkr","YOASOBI","三原色","YOASOBI",5,32,40,"790685"
33,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,33,22,"767758"
34,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",10,34,36,"762278"
35,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,35,50,"741343"
36,"spotify:track:1qE8DOtw7zdXHMgZm20eLM","TWICE","The Feels","WM Japan",10,36,27,"735594"
37,"spotify:track:278JqkBGkjDovOYAwE8TW7","Official HIGE DANdism","115万キロのフィルム","LASTRUM",6,38,153,"730249"
38,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,39,82,"724758"
39,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","Official HIGE DANdism","Pretender","ポニーキャニオン",1,40,155,"710501"
40,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,41,16,"708120"
41,"spotify:track:3oQaOjaIYPsnJbGNzXcIID","King Gnu","BOY","Sony Music Labels Inc.",15,37,25,"706769"
42,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",27,42,18,"697129"
43,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,43,102,"678708"
44,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","Official HIGE DANdism","I LOVE...","IRORI Records",1,44,117,"667084"
45,"spotify:track:2cBAc8f0ueFKSXGQRJRsyN","YOASOBI","もう少しだけ","YOASOBI",8,47,48,"665042"
46,"spotify:track:7eqjbcOZTgZbV0lX2ghtfV","Masaki Suda","虹","Sony Music Labels Inc.",5,48,73,"648589"
47,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","廻廻奇譚","TOY'S FACTORY",8,46,78,"645563"
48,"spotify:track:3mSqtn05vfpqAMpFTLsxpi","Yoru no Hitowarai","ミライチズ","夜のひと笑い",16,45,32,"635873"
49,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,49,46,"633321"
50,"spotify:track:0tMqllhrXe8CWOosrCD1fE","Yuuri","かくれんぼ","Sony Music Labels Inc.",14,50,98,"577794"
51,"spotify:track:6mJIn3fvwWHHAnrR3LEdxp","RADWIMPS","うるうびと","Universal Music LLC",51,51,5,"525145"
52,"spotify:track:0rPrGZTtScNSRL2jZoooKO","BE:FIRST","Bye-Good-Bye","B-ME",52,53,5,"525053"
53,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","株式会社SDR",53,54,71,"483635"
54,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",54,56,103,"455543"
55,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas Ikuta","スパークル","幾田りら",51,52,11,"452269"
56,"spotify:track:03RD1XAEH7lSTrYe4zMDl9","Saucy Dog","魔法にかけられて","A-Sketch",56,60,2,"431307"
57,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",57,58,32,"425901"
58,"spotify:track:55emtNBnUXszixuQj4Fg6I","Creepy Nuts, Ayase, Lilas Ikuta","ばかまじめ","Sony Music Labels Inc.",58,59,3,"425188"
59,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,55,12,"424496"
60,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","株式会社SDR",18,57,72,"415949"
61,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,61,173,"410767"
62,"spotify:track:0IAX0LbVY440WWJyOyuLw7","Aimyon","双葉","WM Japan",62,68,2,"401906"
63,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,63,98,"383697"
64,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","株式会社SDR",18,64,40,"377350"
65,"spotify:track:1m2PksrrMpIev63uPxT1V0","NMIXX","O.O","JYP Entertainment",62,66,6,"376765"
66,"spotify:track:5JptX8WFwejyeb6OuKL7wG","sakanaction","ショック!","NF Records",66,-1,3,"375786"
67,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,65,69,"374477"
68,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,62,163,"374376"
69,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","春を告げる","yama",6,69,100,"362936"
70,"spotify:track:12fFNgW4IoYQdRCfqCPk9d","Mrs. GREEN APPLE","ニュー・マイ・ノーマル","Universal Music LLC",70,71,3,"353349"
71,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",9,73,28,"352949"
72,"spotify:track:3k64vNcgYPkETG7TNgpW4o","Vaundy","裸の勇者","Sony Music Labels Inc.",51,67,13,"349759"
73,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","株式会社SDR",20,75,92,"343313"
74,"spotify:track:79TdseXlAiANFOTstIwejv","DISH//","沈丁花","Sony Music Labels Inc.",52,70,23,"342511"
75,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",75,86,22,"338381"
76,"spotify:track:7oCZ1O1L4TuLRnmt8Io4IU","Mr.Children","永遠","Toy's Factory",76,77,2,"335334"
77,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,85,145,"333102"
78,"spotify:track:2YbNZLoiREBYZo4HeKB8Np","YOASOBI","ミスター","YOASOBI",52,72,7,"330408"
79,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,80,99,"328877"
80,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","裸の心","WM Japan",3,78,101,"328550"
81,"spotify:track:7AsWduh1mkB8uKOox5NH0X","Awich, JP THE WAVY, YZERR","GILA GILA","Universal Music LLC",59,74,13,"321790"
82,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","桜が降る夜は","WM Japan",14,90,59,"321278"
83,"spotify:track:5dwkmgutIFdurpXlzEyCtB","Ado","心という名の不可解","Universal Music LLC",52,76,11,"319757"
84,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",74,81,51,"319720"
85,"spotify:track:3TSLqZssCoCdDlMhCJ08XW","BIGBANG","Still Life","YGEX",85,-1,1,"312551"
86,"spotify:track:5GVb3tUNjK3xirJfVi8p6v","sakanaction","月の椀","NF Records",86,-1,1,"312203"
87,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,83,30,"311328"
88,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",79,79,20,"310146"
89,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,88,131,"304324"
90,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,89,194,"304167"
91,"spotify:track:0cN6iBeCR7NgeBeTIKjLml","Ado","阿修羅ちゃん","Universal Music LLC",53,87,23,"302022"
92,"spotify:track:5D9MPWdY2hjSeTIGE5n5kv","YOASOBI","ハルカ","YOASOBI",17,91,68,"298121"
93,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,108,195,"292335"
94,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,100,156,"291148"
95,"spotify:track:3EYWY7XBj1BkCKX3R3hoZk","BLOOM VASE","Bluma to Lunch","BLOOM VASE",13,92,61,"287708"
96,"spotify:track:2mSRPQsUDIXJFfo3CpKJBA","Ado","ギラギラ","Universal Music LLC",23,94,60,"287688"
97,"spotify:track:0oxWaHk4e669g5VHbQCflA","Hikaru Utada","君に夢中","Sony Music Labels Inc.",5,82,19,"287495"
98,"spotify:track:5MLIlPL6L8RVqL7YSpFdgr","Yuuri","ピーターパン","Sony Music Labels Inc.",50,96,65,"286506"
99,"spotify:track:6T8eKlvqWuPKJT7euIqoxX","Yuuri","ミズキリ","Sony Music Labels Inc.",56,103,12,"278570"
100,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,101,66,"277150"
101,"spotify:track:0cSkn2l67csUljEy0EEBPn","LiSA","炎","Sony Music Labels Inc.",1,98,78,"276099"
102,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",59,99,30,"273892"
103,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,102,241,"272953"
104,"spotify:track:0ZPYvSJZ1feuhUcG17PHqP","Official HIGE DANdism","Anarchy","IRORI Records",52,84,13,"272758"
105,"spotify:track:7G4rZHIBiXJNFmLYXtWCPm","Saucy Dog","あぁ、もう。","A-Sketch",75,115,16,"272185"
106,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,104,62,"268544"
107,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",93,110,9,"268139"
108,"spotify:track:4pw7EuK2WTWGHI51jCKuGJ","Higuchi Ai","悪魔の子","ポニーキャニオン",80,97,12,"265573"
109,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,109,88,"262090"
110,"spotify:track:3JzAKk0CpUlgzS1mPqzBwk","Shota Shimizu, Taka","Curtain Call","Sony Music Labels Inc.",51,113,39,"260463"
111,"spotify:track:1rr2DJOxV0sHXeUXCAz1yf","Yorushika","春泥棒","Universal Music LLC",53,133,64,"258899"
112,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,120,28,"258175"
113,"spotify:track:465JzFiajJO59sUrDFsxdC","YOASOBI","アンコール","YOASOBI",13,116,66,"257566"
114,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,106,241,"255726"
115,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,122,88,"255270"
116,"spotify:track:2HovXsvcdJur52BOcYGydz","Aimer","カタオモイ","Sony Music Labels Inc.",55,114,164,"253418"
117,"spotify:track:3dbLT62Cvs46Ju7a8gpr36","aespa","Savage","SM Entertainment",81,111,26,"252290"
118,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,118,94,"251618"
119,"spotify:track:5QS01sq07pThdktoNUxXRZ","Ado","うっせぇわ","Universal Music LLC",4,117,71,"251264"
120,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,146,142,"250643"
121,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,130,78,"250404"
122,"spotify:track:6Yv0xoR37tcxzvey8ybW5l","NiziU","Chopstick","Sony Music Labels Inc.",19,121,21,"247420"
123,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",123,-1,1,"247373"
124,"spotify:track:7uSLJCDetmdm3tQcoYLyty","Fujii Kaze","旅路","Universal Music LLC",62,107,53,"244529"
125,"spotify:track:3nPRJP6hLZx32covZfpB6p","Fujii Kaze","燃えよ","Universal Music LLC",55,95,19,"243084"
126,"spotify:track:7sRYDTjWTX00fd9BCOflLo","鈴木鈴木","ホワイトキス","Suzukisuzuki",40,126,20,"242928"
127,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",127,-1,1,"242601"
128,"spotify:track:5ptl2PXkiSth54HCuGO7vN","YOASOBI","あの夢をなぞって","YOASOBI",52,127,99,"242137"
129,"spotify:track:08YwAPnX8sygJUXG9rvhDv","YOASOBI","ハルジオン","YOASOBI",11,129,100,"240921"
130,"spotify:track:2oBMZYteeO8DyXV9gDx6Za","Red Velvet","Feel My Rhythm","SM Entertainment",93,93,2,"238306"
131,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,132,149,"236042"
132,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",129,135,22,"235370"
133,"spotify:track:0dcnrLo8s1rhjm8euGjI4n","TREASURE","DARARI - KR ver.-","YGEX",133,141,5,"234516"
134,"spotify:track:2zh01m4PiHaZz4BAm0NRxs","Gryffin, Elley Duhé","Tie Me Down (with Elley Duhé)","Darkroom/Geffen Records",104,139,8,"233172"
135,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",115,140,17,"231840"
136,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,137,30,"231651"
137,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","ハルノヒ","WM Japan",5,144,158,"231613"
138,"spotify:track:5ALRT96oaGuX7VHySBLbQu","PinocchioP","神っぽいな","mui",131,134,15,"231147"
139,"spotify:track:1PvDnTxwVndr7bOrbtI2Zx","池田智子 × TENDRE","水星 × 今夜はブギー・バック nice vocal","piano",114,123,3,"230130"
140,"spotify:track:3LCwQoTrdQgHsGJE5gGVqx","GOT the beat","Step Back","SM Entertainment",76,136,13,"228437"
141,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,142,150,"228195"
142,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,150,174,"226943"
143,"spotify:track:6NKn02oJDkUkRa9IHbMe3n","Gen Hoshino","不思議","Speedstar",13,148,50,"226462"
144,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",103,138,18,"226124"
145,"spotify:track:0CZB07xMxIGRfCZT93ynFj","鈴木鈴木","海のリビング","Suzukisuzuki",57,128,32,"225630"
146,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,143,122,"225258"
147,"spotify:track:7BDHDiidJ8WV349p3HTxTV","Stray Kids","MANIAC","Sony Music Labels Inc.",85,105,3,"224781"
148,"spotify:track:0QBzMgT7NIeoCYy3sJCof1","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",148,168,4,"224322"
149,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,155,218,"223941"
150,"spotify:track:7xfPyBgb9om8iUooItxHl8","HIRAIDAI","Buddy","avex trax",53,131,44,"222630"
151,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","Official HIGE DANdism","Universe","IRORI Records",54,149,65,"222202"
152,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,151,241,"222052"
153,"spotify:track:515q6vR077kY4BQv8F3pGj","Tani Yuuki","愛言葉","Valley Records",153,-1,1,"219068"
154,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,175,204,"218650"
155,"spotify:track:7dhfRM5zkUWFsC8gD2rsh6","Creepy Nuts","パッと咲いて散って灰に","Sony Music Labels Inc.",113,153,4,"218205"
156,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",135,164,25,"218007"
157,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,154,215,"217718"
158,"spotify:track:5gh0y6ZmuppQvoPbAGkeE2","Aimyon","愛を知るまでは","WM Japan",52,170,48,"217669"
159,"spotify:track:0dSPApaBoWn6SA4GKWq9QK","YOASOBI","大正浪漫","YOASOBI",14,156,30,"217298"
160,"spotify:track:3UHPGOkUcE4hE7sqBF4Snt","BTS","Film out","Universal Music LLC",6,161,53,"217091"
161,"spotify:track:5FVbvttjEvQ8r2BgUcJgNg","BTS","Life Goes On","BIGHIT MUSIC",11,162,72,"216828"
162,"spotify:track:0UcjHexmVrLkUOflxPefNe","YOASOBI","ラブレター","YOASOBI",16,158,35,"216550"
163,"spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ","BTS","Stay Gold","Universal Music LLC",19,159,94,"216480"
164,"spotify:track:5SHguvOUbyPTINNjCvRo8K","Mrs. GREEN APPLE","春愁","Universal Music LLC",62,166,109,"216255"
165,"spotify:track:56ISW3rNZJHEkUfVbZ61bq","SPITZ","春の歌","Universal Music LLC",66,179,16,"215757"
166,"spotify:track:2VIK6jaaKghS4QPHr6sAkv","ZUTOMAYO","あいつら全員同窓会","Universal Music LLC",14,163,42,"215636"
167,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",150,160,13,"215259"
168,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,167,170,"214540"
169,"spotify:track:0qMip0B2D4ePEjBJvAtYre","LiSA","紅蓮華","Sony Music Labels Inc.",6,152,128,"214514"
170,"spotify:track:5rfUCmoI7axj6mjpu1Rto5","Ketsumeishi","さくら","TV ASAHI MUSIC CO.,LTD",39,-1,74,"213644"
171,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,183,162,"212575"
172,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,193,80,"212509"
173,"spotify:track:1rdr5D1dSqbEmLa97l36NZ","Kenshi Yonezu","POP SONG","Sony Music Labels Inc.",43,145,9,"210645"
174,"spotify:track:3jHg6QE70y2FTdnsxSrCbv","Billlie","GingaMingaYo (the strange world)","MYSTIC STORY",174,174,3,"209757"
175,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,177,171,"209509"
176,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,187,101,"208967"
177,"spotify:track:2Bsg6EfrmEx0x0eC8v4vuG","Creep Hyp","栞","Universal Music LLC",133,147,57,"208580"
178,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",141,189,11,"207964"
179,"spotify:track:5YMXGBD6vcYP7IolemyLtK","BTS","Euphoria","BIGHIT MUSIC",26,178,64,"207879"
180,"spotify:track:3P2aSkjcbUYbcYr13EFE8n","SPITZ","空も飛べるはず","Universal Music LLC",108,181,54,"207469"
181,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,169,208,"207237"
182,"spotify:track:7dNxxkapvf5eRkw24PHSpy","Fujii Kaze","damn","Universal Music LLC",112,112,2,"205062"
183,"spotify:track:25BJRpLBe3i6d8okphoRAm","DISH//","猫 〜THE FIRST TAKE ver.〜","Sony Music Labels Inc.",6,171,100,"204188"
184,"spotify:track:52RfEh76AVKPwtUtTV9ufl","Kenshi Yonezu","Pale Blue","Sony Music Labels Inc.",7,176,45,"203512"
185,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",83,185,37,"203161"
186,"spotify:track:7iXHLtPosbHvglVSJ4rxLq","GReeeeN","愛唄","Universal Music LLC",6,192,234,"202720"
187,"spotify:track:55JlyXw6KeFeVC9d9uCZ2K","Che'Nelle","Happiness","Universal Music LLC",116,182,26,"202331"
188,"spotify:track:0IGUXY4JbK18bu9oD4mPIm","(G)I-DLE","TOMBOY","CUBE ENTERTAINMENT",188,-1,2,"201957"
189,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,184,241,"201842"
190,"spotify:track:6bLZ6JV1mAGz4xfS1ZwOMV","ENHYPEN","Always","Universal Music LLC",100,165,6,"201364"
191,"spotify:track:3uRLwBjI2TahxslcMTvpFs","BTS","DNA","BIGHIT MUSIC",3,188,184,"199722"
192,"spotify:track:222BlW44cS9nOM6C369IB2","Official HIGE DANdism","アポトーシス","IRORI Records",13,173,34,"199534"
193,"spotify:track:2J0TRU2EDG29qlmxdGa4xa","TWICE","SCIENTIST","WM Japan",55,180,21,"199402"
194,"spotify:track:1Alsp6EVIAHTDorSjPeRuY","Remioromen","3月9日","OORONG-SHA",78,157,17,"199395"
195,"spotify:track:23atyJacJVHvB9RHBNhr35","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,-1,231,"198550"
196,"spotify:track:5U4PgFWzfzY7VEg9Ck4ziF","Fujii Kaze","ガーデン","Universal Music LLC",125,125,2,"198330"
197,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",58,-1,38,"197711"
198,"spotify:track:398dL22bDbKbAmiOnPaq7o","YOASOBI","たぶん","YOASOBI",18,194,90,"196742"
199,"spotify:track:0sVnyL71jTOuMt9TZ59bws","SPITZ","ロビンソン","Universal Music LLC",38,-1,146,"195298"
200,"spotify:track:096qZRdXPOyvb5OP8NI7pw","natsumi, 和ぬか","イージーゲーム","natsumi",98,195,32,"194864"
