rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7v8wKvNQQIxkugCFFjrkaO","Aimer","残響散歌","Sony Music Labels Inc.",1,1,12,"1820449"
2,"spotify:track:5W7Y92LB4jWvu9NeEQ0GZl","Macaroni Empitsu","なんでもないよ、","Toy's Factory",1,2,16,"1696202"
3,"spotify:track:4JK1kDUdH9RTBQrrSO1QfR","Yuuri","ベテルギウス","Sony Music Labels Inc.",1,3,16,"1659625"
4,"spotify:track:1Vqs0lXeJafYZz2sxnfB3V","Saucy Dog","シンデレラボーイ","A-Sketch",4,4,20,"1621424"
5,"spotify:track:7ncPjJBktLEOpstY5JOUMK","King Gnu","一途","Sony Music Labels Inc.",1,5,11,"1426999"
6,"spotify:track:6ZiEWet0uFRwWBCEKCQ8rY","King Gnu","逆夢","Sony Music Labels Inc.",1,6,9,"1401896"
7,"spotify:track:4kPlQKwtPrnqLgrmmKFSlA","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,7,69,"1344520"
8,"spotify:track:5m1i6hq7dmRlp3c1utE48L","back number","水平線","Universal Music LLC",1,8,28,"1241403"
9,"spotify:track:4IfrM44LofE9bSs6TDZS49","Tani Yuuki","W / X / Y","Valley Records",9,14,9,"1186244"
10,"spotify:track:2IL2asrtx7XM1y8fu2RMnR","Da-iCE","CITRUS","avex trax",9,9,61,"1183093"
11,"spotify:track:19mjCzLuMHZ0Tyn3eI85bo","Yuuri","シャッター","Sony Music Labels Inc.",10,10,33,"1150315"
12,"spotify:track:0XZyF9lv6diMt4bxThOL0h","Awesome City Club","勿忘","cutting edge",4,11,56,"1114140"
13,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",13,13,8,"1071390"
14,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,16,78,"1061855"
15,"spotify:track:51oc6MEsXTpnPn6GOw5VuP","Fujii Kaze","きらり","Universal Music LLC",4,12,43,"1057669"
16,"spotify:track:1mWdTewIgB3gtBM3TOSFhB","BTS","Butter","BIGHIT MUSIC",1,15,40,"1045729"
17,"spotify:track:5QDLhrAOJJdNAmCTJ8xMyW","BTS","Dynamite","BIGHIT MUSIC",1,18,79,"1038143"
18,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",10,19,14,"1011558"
19,"spotify:track:6cvKfEw8rDcmXBslqSEC9G","Aimyon","ハート","WM Japan",10,17,18,"999119"
20,"spotify:track:3PK5ERLCyMuQ5Cb89GbZVL","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",13,20,75,"984258"
21,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,21,102,"977479"
22,"spotify:track:3XYRV7ZSHqIRDG87DKTtry","BTS","Permission to Dance","BIGHIT MUSIC",1,22,33,"954411"
23,"spotify:track:6wDntdm888mDo458RaYjGl","Official HIGE DANdism","Cry Baby","IRORI Records",4,23,42,"936341"
24,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,24,33,"921077"
25,"spotify:track:6uhIF5J5Txaie0is2nXdxU","YOASOBI","怪物","YOASOBI",4,26,59,"919250"
26,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,27,10,"890148"
27,"spotify:track:6tkSMR8bEIfEcJn7ybJtSP","HENTAI SHINSHI CLUB","YOKAZE","TOY'S FACTORY",15,28,65,"889309"
28,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,25,16,"887245"
29,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",10,30,30,"880817"
30,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",22,29,96,"870821"
31,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,31,44,"851162"
