id,title,preview_url,artist,artist_uri,genres,music_feature,lyrics_feature
4EwKtJQT2ZHKzECGH3EjLx,青春病,,Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,"[""j-pop"", ""japanese teen pop""]","{""danceability"": 0.665, ""energy"": 0.809, ""key"": 1, ""loudness"": -6.518, ""mode"": 1, ""speechiness"": 0.0443, ""acousticness"": 0.141, ""instrumentalness"": 8.06e-05, ""liveness"": 0.322, ""valence"": 0.627, ""tempo"": 108.04, ""duration_ms"": 321112, ""time_signature"": 4}","{""lyrics_list"": [{""text"": [""\u9752\u6625\u306e\u75c5\u306b\u4fb5\u3055\u308c"", ""\u511a\u3044\u3082\u306e\u3070\u304b\u308a\u6c42\u3081\u3066"", ""\u3044\u3064\u306e\u65e5\u304b\u7c89\u306b\u306a\u3063\u3066\u6563\u308b\u3060\u3051"", ""\u9752\u6625\u306f\u3069\u3069\u3081\u8272"", ""\u9752\u6625\u306b\u30b5\u30e8\u30ca\u30e9\u3092""], ""rhyme_score"": 20, ""positive_score"": 50}, {""text"": [""\u30e4\u30e1\u305f"", ""\u3042\u3093\u306a\u3053\u3068\u3042\u306e\u65e5\u3067\u3082\u3046\u30e4\u30e1\u305f"", ""\u3068\u601d\u3063\u3066\u305f"", ""\u3067\u3082\u9055\u3063\u305f"", ""\u50d5\u306f"", ""\u81ea\u5206\u304c\u601d\u3046\u307b\u3069\u5f37\u304f\u306f\u306a\u304b\u3063\u305f"", ""\u30e0\u30ea\u3060"", ""\u7d76\u3061\u5207\u3063\u3066\u3057\u307e\u3046\u306a\u3093\u3066\u30e0\u30ea\u3060"", ""\u3068\u601d\u3063\u3066\u305f"", ""\u3067\u3082\u9055\u3063\u305f"", ""\u50d5\u306f"", ""\u81ea\u5206\u304c\u601d\u3046\u307b\u3069\u5f31\u304f\u306f\u306a\u304b\u3063\u305f""], ""rhyme_score"": 135, ""positive_score"": 0}, {""text"": [""\u541b\u306e\u58f0\u304c"", ""\u541b\u306e\u58f0\u304c"", ""\u982d\u304b\u3059\u3081\u3066\u306f\u7126\u308b"", ""\u3053\u3093\u306a\u307e\u307e\u3058\u3083"", ""\u3053\u3093\u306a\u307e\u307e\u3058\u3083"", ""\u50d5\u306f\u3053\u3053\u3067\u606f\u7d76\u3048\u308b""], ""rhyme_score"": 17, ""positive_score"": 0}, {""text"": [""\u6b62\u307e\u308b\u3053\u3068\u306a\u304f\u8d70\u308a\u7d9a\u3051\u3066\u304d\u305f"", ""\u672c\u5f53\u306f\u305d\u3093\u306a\u98a8\u306b\u601d\u3044\u305f\u3044\u3060\u3051\u3060\u3063\u305f"", ""\u3061\u3087\u3063\u3068\u9032\u3093\u3067\u307e\u305f\u3061\u3087\u3063\u3068\u4e0b\u304c\u3063\u3066\u306f"", ""\u6c17\u4ed8\u3051\u3070\u3082\u3046\u6697\u3044\u7a7a""], ""rhyme_score"": 1, ""positive_score"": 0}, {""text"": [""\u9752\u6625\u306e\u75c5\u306b\u4fb5\u3055\u308c"", ""\u511a\u3044\u3082\u306e\u3070\u304b\u308a\u6c42\u3081\u3066"", ""\u3044\u3064\u306e\u65e5\u304b\u7c89\u306b\u306a\u3063\u3066\u6563\u308b\u3060\u3051"", ""\u9752\u6625\u306f\u3069\u3069\u3081\u8272"", ""\u9752\u6625\u306b\u30b5\u30e8\u30ca\u30e9\u3092""], ""rhyme_score"": 20, ""positive_score"": 50}, {""text"": [""\u305d\u3046\u304b"", ""\u7d50\u5c40\u306f\u7686\u3064\u306a\u304c\u3063\u3066\u308b\u304b\u3089"", ""\u5bc2\u3057\u3044\u3088\u306d"", ""\u82e6\u3057\u3044\u3088\u306d"", ""\u306a\u3093\u3066"", ""\u81ea\u5206\u3092\u306a\u3060\u3081\u3066\u308b\u30d2\u30de\u306a\u3093\u3066\u7121\u304b\u3063\u305f"", ""\u541b\u306e\u58f0\u304c"", ""\u541b\u306e\u58f0\u304c"", ""\u50d5\u306e\u4e2d\u3067\u53eb\u3073\u51fa\u3059"", ""\u8033\u3059\u307e\u305b\u3070"", ""\u8033\u3059\u307e\u305b\u3070"", ""\u4f55\u3082\u304b\u3082\u304c\u3088\u307f\u304c\u3048\u308b""], ""rhyme_score"": 43, ""positive_score"": 0}, {""text"": [""\u6b62\u307e\u308b\u3053\u3068\u306a\u304f\u8d70\u308a\u7d9a\u3051\u3066\u3086\u3051"", ""\u4f55\u304b\u304c\u50d5\u306b\u3044\u3064\u3067\u3082\u6025\u304b\u3059\u3051\u3069"", ""\u3069\u3053\u3078\u5411\u304b\u3063\u3066\u8d70\u308a\u7d9a\u3051\u3093\u3060\u3063\u3051"", ""\u6c17\u4ed8\u3051\u3070\u307e\u305f\u660e\u3051\u308b\u7a7a""], ""rhyme_score"": 0, ""positive_score"": 50}, {""text"": [""\u7121\u5e38\u306e\u6c34\u9762\u304c\u6ce2\u7acb\u3066\u3070"", ""\u305f\u3081\u606f\u6df7\u3058\u308a\u306e\u671d\u713c\u3051\u304c"", ""\u3044\u3064\u304b\u306f\u6d88\u3048\u3086\u304f\u8eab\u3067\u3042\u308c\u3070"", ""\u3053\u3060\u308f\u3089\u305b\u308b\u306a\u7f70\u5f53\u305f\u308a\u304c""], ""rhyme_score"": 75, ""positive_score"": 33}], ""total_rhyme_score"": 38, ""total_positive_score"": 22, ""word_cloud_data"": {}}"
3IanNVIcOMlKFr329uhNcA,ヤングアダルト,https://p.scdn.co/mp3-preview/bd833df07198a0021d958a5df50128fcd4a96f38?cid=90e8ab1241af4266a8e5f8306e6e0ed8,Macaroni Empitsu,1t17z3vfuc82cxSDMrvryJ,"[""anime"", ""j-pop"", ""japanese alternative rock"", ""japanese teen pop""]","{""danceability"": 0.744, ""energy"": 0.831, ""key"": 3, ""loudness"": -4.8, ""mode"": 1, ""speechiness"": 0.0355, ""acousticness"": 0.334, ""instrumentalness"": 2.71e-06, ""liveness"": 0.0879, ""valence"": 0.834, ""tempo"": 131.053, ""duration_ms"": 258159, ""time_signature"": 4}","{""lyrics_list"": [{""text"": [""\u5922\u3092\u898b\u5931\u3063\u305f\u82e5\u8005\u305f\u3061\u306f"", ""\u5e0c\u671b\u3092\u6c42\u3081\u3066\u6587\u5b66\u3092"", ""\u306f\u305f\u307e\u305f\u6c57\u307e\u307f\u308c\u306e\u30b9\u30de\u30fc\u30c8\u30d5\u30a9\u30f3\u3092"", ""\u63e1\u308a\u7de0\u3081\u3066\u8a69\u3092\u66f8\u304d\u6e9c\u3081\u308b"", ""\u30cf\u30ed\u30fc\u3001\u7d76\u671b"", ""\u3053\u3093\u306a\u306f\u305a\u3058\u3083\u306a\u304b\u3063\u305f\u304b\u3044?"", ""\u3067\u3082\u306d\u3001\u305d\u3093\u306a\u3082\u3093\u306a\u306e\u304b\u3082\u3057\u308c\u306a\u3044"", ""\u50d5\u3089\u306b\u8db3\u308a\u306a\u3044\u306e\u306f\u3044\u3064\u3060\u3063\u3066"", ""\u30a2\u30eb\u30b3\u30fc\u30eb\u3058\u3083\u306a\u304f\u3066\u611b\u60c5\u306a\u3093\u3060\u3051\u3069\u306a""], ""rhyme_score"": 11, ""positive_score"": 55}, {""text"": [""\u5168\u3066\u3092\u6367\u3052\u305f\u5927\u4e8b\u306a\u604b\u306f"", ""\u6642\u9593\u3092\u304b\u3051\u3066\u7802\u306b\u306a\u3063\u305f"", ""\u3044\u3064\u304b\u306f\u3001\u3082\u3057\u304b\u3057\u305f\u3089\u3063\u3066"", ""\u305d\u306e\u30a4\u30f3\u30bf\u30fc\u30d5\u30a9\u30f3\u306b"", ""\u30b7\u30c3\u30dd\u632f\u308b\u3053\u3068\u3082\u306a\u304f\u306a\u3063\u305f"", ""\u30cf\u30ed\u30fc\u3001\u7d76\u671b"", ""\u3053\u3093\u306a\u306f\u305a\u3058\u3083\u306a\u304b\u3063\u305f\u304b\u3044?"", ""\u3067\u3082\u3055\u3001\u305d\u3093\u306a\u3082\u3093\u306a\u3093\u3060\u3088\u304d\u3063\u3068"", ""\u8ab0\u3082\u77e5\u3089\u306a\u3044\u512a\u3057\u3044\u8a00\u8449\u3067"", ""\u3042\u306e\u5b50\u306e\u5b64\u72ec\u3092\u6bba\u305b\u3066\u305f\u3089\u306a""], ""rhyme_score"": 10, ""positive_score"": 25}, {""text"": [""\u591c\u3092\u8d8a\u3048\u308b\u305f\u3081\u306e\u5504\u304c\u6b7b\u306a\u306a\u3044\u3088\u3046\u306b"", ""\u624b\u9996\u304b\u3089\u3082\u3046\u6d99\u304c\u6d41\u308c\u306a\u3044\u3088\u3046\u306b"", ""\u7121\u99c4\u306a\u8a71\u3092\u3057\u3088\u3046"", ""\u98fd\u304d\u308b\u307e\u3067\u5451\u3082\u3046"", ""\u50d5\u3089\u306f\u7f8e\u3057\u3044"", ""\u660e\u65e5\u3082\u30d2\u30c8\u3067\u3044\u308c\u308b\u305f\u3081\u306b\u611b\u3092\u63a2\u3057\u3066\u308b""], ""rhyme_score"": 17, ""positive_score"": 62}, {""text"": [""\u30cf\u30ed\u30fc\u3001\u7d76\u671b"", ""\u305d\u306e\u8db3\u3067\u3061\u3083\u3093\u3068\u7acb\u3063\u3066\u308b\u304b\u3044?"", ""\u7121\u7406\u306b\u30c7\u30bf\u30e9\u30e1\u306b\u3057\u306a\u304f\u3066\u3082\u3044\u3044\u3093\u3060\u305c"", ""\u50d5\u3089\u306b\u8db3\u308a\u306a\u3044\u306e\u306f\u3044\u3064\u3060\u3063\u3066"", ""\u624d\u80fd\u3058\u3083\u306a\u304f\u3063\u3066\u611b\u60c5\u306a\u3093\u3060\u3051\u3069\u306a""], ""rhyme_score"": 20, ""positive_score"": 55}, {""text"": [""\u591c\u3092\u57cb\u3081\u308b\u305f\u3081\u306e\u5504\u304c\u6b7b\u306a\u306a\u3044\u3088\u3046\u306b"", ""\u6b20\u4f38\u3072\u3068\u3064\u3067\u60b2\u3057\u307f\u304c\u6d41\u305b\u308b\u3088\u3046\u306b"", ""\u5922\u306e\u8a71\u3092\u3057\u3088\u3046"", ""\u98fd\u304d\u308b\u307e\u3067\u5451\u3082\u3046"", ""\u50d5\u3089\u306f\u7f8e\u3057\u3044"", ""\u660e\u65e5\u3082\u30d2\u30c8\u3067\u3044\u308c\u308b\u305f\u3081\u306b\u611b\u3092\u63a2\u3059""], ""rhyme_score"": 17, ""positive_score"": 77}], ""total_rhyme_score"": 15, ""total_positive_score"": 54, ""word_cloud_data"": {}}"
5Anr2wqdL182BsI02iCbcd,結,https://p.scdn.co/mp3-preview/958a262fff8a6546148164e00cf888986ce0e8e5?cid=90e8ab1241af4266a8e5f8306e6e0ed8,Saucy Dog,4WqXqPmUuenMIr4QaFrZXN,"[""j-indie"", ""j-pop"", ""japanese alternative rock""]","{""danceability"": 0.53, ""energy"": 0.661, ""key"": 6, ""loudness"": -7.09, ""mode"": 1, ""speechiness"": 0.0408, ""acousticness"": 0.224, ""instrumentalness"": 0, ""liveness"": 0.169, ""valence"": 0.538, ""tempo"": 153.935, ""duration_ms"": 264840, ""time_signature"": 4}","{""lyrics_list"": [{""text"": [""\u624b\u3092\u7e4b\u3044\u3060\u306e\u306f\u541b\u306e\u65b9\u304b\u3089"", ""\u3061\u3087\u3063\u3068\u6163\u308c\u305f\u7d20\u632f\u308a\u306b"", ""\u306a\u3093\u304b\u6094\u3057\u304f\u306a\u3063\u305f\u306a"", ""\u3082\u3063\u3068\u4e0d\u5668\u7528\u306a\u3068\u3053\u3092\u898b\u3066\u307f\u305f\u304b\u3063\u305f\u306e"", ""\u541b\u306e\u904e\u53bb\u304c\u30c1\u30e9\u3064\u3044\u3066\u3057\u307e\u3046\u3088""], ""rhyme_score"": 20, ""positive_score"": 25}, {""text"": [""\u7126\u3063\u3066\u305f\u3093\u3060\u67c4\u306b\u3082\u306a\u304f"", ""\u7740\u98fe\u3063\u3066\u307f\u305f\u308a"", ""\u50b7\u3064\u3044\u3066\u307f\u305f\u308a"", ""\u3075\u308f\u3075\u308f\u98db\u3093\u3067\u9003\u3052\u3066\u3044\u304d\u305d\u3046\u3067"", ""\u305d\u306e\u624b\u3092\u96e2\u3057\u305f\u3089\u7d42\u308f\u3063\u3061\u3083\u3044\u305d\u3046\u3067\u3055""], ""rhyme_score"": 0, ""positive_score"": 0}, {""text"": [""\u3082\u3046\u5fc3\u914d\u6027"", ""\u6c17\u304c\u72c2\u3044\u305d\u3046"", ""\u3044\u3063\u305d\u3053\u306e\u307e\u307e\u3075\u305f\u308a\u3060\u3051\u306e\u4e16\u754c\u3092\u751f\u304d\u3066\u305f\u3044\u3088"", ""\u305d\u3057\u305f\u3089\u304d\u3063\u3068"", ""\u66f4\u306a\u308b\u4e00\u6b69"", ""\u305a\u3063\u3068\u898b\u3066\u3044\u305f\u3044\u3088"", ""\u541b\u306e\u5168\u90e8\u3092""], ""rhyme_score"": 71, ""positive_score"": 0}, {""text"": [""\u679c\u3066\u3057\u306a\u3044\u4eca\u65e5\u304b\u3089\u306e\u65e5\u3005\u3092"", ""\u904e\u3054\u305d\u3046"", ""\u4f5c\u308d\u3046"", ""\u5b88\u308d\u3046""], ""rhyme_score"": 50, ""positive_score"": 50}, {""text"": [""\u58f0\u3092\u304b\u3051\u305f\u306e\u306f\u50d5\u306e\u65b9\u304b\u3089"", ""\u300c\u4e00\u7dd2\u306b\u5e30\u308d\u300d\u3063\u3066\u305f\u3063\u305f\u4e00\u8a00\u3059\u3089"", ""\u88cf\u8fd4\u3063\u3066\u3057\u307e\u3046"", ""\u300e\u683c\u597d\u60aa\u3044\u3068\u3053\u308d\u5acc\u3044\u3058\u3083\u306a\u3044\u3088\u300f\u3063\u3066"", ""\u60aa\u622f\u306b\u7b11\u3046\u541b\u3068\u3082\u4eca\u3067\u306f""], ""rhyme_score"": 0, ""positive_score"": 50}, {""text"": [""\u305a\u3063\u3068\u697d\u3057\u3044\u4e8b\u3070\u304b\u308a\u3058\u3083\u306a\u3044\u3051\u308c\u3069"", ""\u305d\u308c\u3082\u611b\u3058\u3083\u306a\u3044\u304b\u306a"", ""\u5371\u306a\u3044\u6642\u3082\u3042\u308b\u3051\u308c\u3069"", ""\u4e0d\u5668\u7528\u306a\u306e\u306f\u304a\u4e92\u3044\u69d8\u3067"", ""\u53e3\u30d9\u30bf\u306a\u6240\u3082\u305d\u306e\u5206\u305f\u304f\u3055\u3093\u8a71\u305b\u3070\u826f\u3044\u3088"", ""\u305d\u308c\u3082\u3075\u305f\u308a\u306b\u5fc5\u8981\u306a\u6642\u9593\u3067\u3057\u3087?""], ""rhyme_score"": 33, ""positive_score"": 16}, {""text"": [""\u300c\u306d\u3047\u3053\u3063\u3061\u304a\u3044\u3067\u3088\u300d\u3055\u3063\u304d\u306f\u3054\u3081\u3093\u306d"", ""\u305d\u308c\u3055\u3048\u8a00\u3048\u305f\u3089\u4f55\u5ea6\u3059\u308c\u9055\u3063\u3066\u3082\u69cb\u308f\u306a\u3044\u3055"", ""\u9060\u56de\u308a\u3057\u3088\u3046\u3088"", ""\u624b\u7e4b\u3044\u3067\u3055"", ""\u3082\u3063\u3068\u8fd1\u304f\u3067"", ""\u3053\u308c\u304b\u3089\u3082\u50d5\u305f\u3061\u306e""], ""rhyme_score"": 0, ""positive_score"": 0}], ""total_rhyme_score"": 24, ""total_positive_score"": 20, ""word_cloud_data"": {}}"
5XhxMq0dQNenKr6eDU79Ka,Surges,https://p.scdn.co/mp3-preview/e307a9bad3779830634e75c169998d8ac946a78a?cid=90e8ab1241af4266a8e5f8306e6e0ed8,Orangestar,420aixNZr4paRQmuRXz3DS,"[""vocaloid""]","{""danceability"": 0.587, ""energy"": 0.924, ""key"": 5, ""loudness"": -4.622, ""mode"": 1, ""speechiness"": 0.0534, ""acousticness"": 0.0775, ""instrumentalness"": 0, ""liveness"": 0.256, ""valence"": 0.882, ""tempo"": 136.95, ""duration_ms"": 120876, ""time_signature"": 4}","{""lyrics_list"": [{""text"": [""\u6d41\u308c\u7d9a\u304f\u7a7a\u3068\u65e5\u3005\u306e\u72ed\u9593\u306b"", ""\u5f62\u306e\u306a\u3044\u4eca\u65e5\u3092\u305d\u308c\u3067\u3082\u9032\u3080"", ""\u4f55\u3082\u77e5\u3089\u306c\u671d\u3068\u6e05\u304b\u306a\u98a8\u306b"", ""\u606f\u306e\u7e4b\u3050\u50d5\u3089\u306e\u58f0\u306f\u4f55\u3092\u671b\u3080\uff1f"", ""\u8ff7\u3063\u3066\u3044\u305f\u541b\u306b\u5c4a\u304b\u306a\u3044"", ""\u8a00\u8449\u306f\u3044\u3064\u3060\u3063\u3066\u5358\u7d14\u3067"", ""\u76ee\u6307\u3057\u3066\u3044\u305f\u660e\u65e5\u306b\u5c4a\u304b\u306a\u3044"", ""\u5fc3\u304c\u50d5\u3089\u306b\u306f\u6700\u9ad8\u3067"", ""\u308f\u304b\u3063\u3066\u3044\u305f\u3063\u3066\u8ae6\u3081\u304d\u308c\u306a\u3044"", ""\u5fc3\u306e\u5965\u304c\u307e\u3060\u71c3\u3048\u3066\u3044\u3066"", ""\u4f55\u3082\u306a\u3044\u306a\u3093\u3066\u8b02\u3048\u306a\u3044\u50d5\u3089"", ""\u5927\u4eba\u306b\u306a\u308b\u524d\u306e\u5ef6\u9577\u6226"", ""\u8db3\u3092\u8e0f\u307f\u51fa\u3057\u305f\u305d\u306e\u5148\u306e\u7a7a\u3092"", ""\u99c6\u3051\u4e0a\u304c\u308b\u50d5\u3089\u306e\u65e5\u5e38\u304c"", ""\u9858\u3063\u305f\u672a\u6765\u3092\u8d8a\u3048\u308b\u672a\u6765\u307e\u3067"", ""\u6b62\u307e\u3089\u306c\u50d5\u305f\u3061\u306e\u6700\u9ad8\u3092\u76ee\u6307\u3057\u3066\u5f81\u304f"", ""\u541b\u306b\u5c4a\u304b\u306a\u3044"", ""\u8a00\u8449\u306f\u3044\u3064\u3060\u3063\u3066\u5358\u7d14\u3067"", ""\u76ee\u6307\u3057\u3066\u3044\u305f\u660e\u65e5\u306b\u5c4a\u304b\u306a\u3044"", ""\u5fc3\u304c\u3044\u3064\u307e\u3067\u3082\u71c3\u3048\u3066\u3044\u3066"", ""\u63cf\u3044\u305f\u672a\u6765\u304c\u6628\u65e5\u306b\u306a\u308b\u307e\u3067"", ""\u6b62\u307e\u3089\u306c\u50d5\u305f\u3061\u306e\u71b1\u60c5\u304c"", ""\u300c\u8dea\u3044\u3066\u3044\u305f\u3063\u3066\u4f55\u3082\u63b4\u3081\u306a\u3044\u5149\u304c"", ""\u50d5\u3089\u306b\u306f\u4e0a\u7b49\uff01\u300d\u306a\u3093\u3066\u6b4c\u3063\u3066\u3044\u308b"", ""\u5f62\u306e\u306a\u3044\u4eca\u65e5\u3092\u305d\u308c\u3067\u3082\u9032\u3080"", ""\u884c\u65b9\u306e\u306a\u3044\u671d\u306e\u7a4f\u3084\u304b\u306a\u98a8\u306b"", ""\u6d99\u6ef2\u3080\u50d5\u3089\u306e\u58f0\u306f\u4f55\u3092\u671b\u3080\uff1f"", ""\u8ff7\u3063\u3066\u3044\u305f\u541b\u306b\u5c4a\u304b\u306a\u3044"", ""(\u8ab0\u3082\u4f55\u3082\u304b\u3068\u77e5\u308a\u5f97\u306a\u3044)"", ""\u8a00\u8449\u306f\u3044\u3064\u3060\u3063\u3066\u5358\u7d14\u3067"", ""\u9858\u3063\u3066\u3044\u305f\u660e\u65e5\u306b\u5c4a\u304b\u306a\u3044\u5fc3\u306f"", ""(\u541b\u3082\u77e5\u3089\u306c\u541b\u306f\u3044\u3064\u3060\u3063\u3066\u305d\u3053\u306b)"", ""\u3044\u3064\u3060\u3063\u3066\u305d\u306e\u5148\u3092\u76ee\u6307\u3057\u3066\u3044\u308b"", ""\u308f\u304b\u3063\u3066\u3044\u305f\u3063\u3066\u8ae6\u3081\u304d\u308c\u306a\u3044"", ""\u5fc3\u306e\u5965\u304c\u307e\u3060\u71c3\u3048\u3066\u3044\u3066"", ""\u671b\u307e\u306c\u672a\u6765\u304c\u305d\u3053\u306b\u3042\u3063\u305f\u3063\u3066\u9032\u3080"", ""\u50d5\u305f\u3061\u306f\u6700\u9ad8\u3092\u76ee\u6307\u3057\u3066\u5f81\u3051\u308b"", ""\u8a00\u8449\u306b\u306a\u3089\u306a\u3044\u5fc3\u306e\u5168\u90e8\u3092\u71c3\u3084\u3057\u3066\u3086\u3051"", ""\u8dea\u3044\u3066\u3044\u305f\u3063\u3066\u4f55\u3082\u63b4\u3081\u306a\u3044\u5149\u304c"", ""\u50d5\u3089\u306b\u306f\u4e0a\u7b49\u3060\uff01\u3063\u3066"", ""\u76ee\u6307\u3057\u3066\u3044\u305f\u8ab0\u3082\u77e5\u308a\u5f97\u306a\u3044"", ""\u591c\u660e\u3051\u3092\u50d5\u9054\u306f\u8d8a\u3048\u3066\u3086\u3051"", ""\u63cf\u3044\u305f\u672a\u6765\u306e\u305d\u306e\u5148\u306e\u7a7a\u3092\u8cab\u304f"", ""\u50d5\u305f\u3061\u306e\u201d\u6700\u9ad8\u201d\u3092\u76ee\u6307\u3057\u3066\u5f81\u3051""], ""rhyme_score"": 143, ""positive_score"": 66}], ""total_rhyme_score"": 143, ""total_positive_score"": 66, ""word_cloud_data"": {}}"
5ALRT96oaGuX7VHySBLbQu,神っぽいな,https://p.scdn.co/mp3-preview/992c00d3c19b512ffbda1611b9471690df705db3?cid=90e8ab1241af4266a8e5f8306e6e0ed8,PinocchioP,3b7jPCedJ2VH4l4rcOTvNC,"[""anime rock"", ""vocaloid""]","{""danceability"": 0.652, ""energy"": 0.811, ""key"": 7, ""loudness"": -7.125, ""mode"": 0, ""speechiness"": 0.0964, ""acousticness"": 0.246, ""instrumentalness"": 1.35e-05, ""liveness"": 0.304, ""valence"": 0.538, ""tempo"": 142.046, ""duration_ms"": 203760, ""time_signature"": 4}",null
6rVCUwfnuYTAsX4P9fIdIu,Dreams Come True,https://p.scdn.co/mp3-preview/2e611d999661688135e8a39ffdeb31a27449edd5?cid=90e8ab1241af4266a8e5f8306e6e0ed8,aespa,6YVMFz59CuY7ngCxTxjpxE,"[""k-pop girl group""]","{""danceability"": 0.686, ""energy"": 0.901, ""key"": 0, ""loudness"": -0.21, ""mode"": 1, ""speechiness"": 0.0614, ""acousticness"": 0.0699, ""instrumentalness"": 0, ""liveness"": 0.306, ""valence"": 0.571, ""tempo"": 98.977, ""duration_ms"": 204933, ""time_signature"": 4}","{""lyrics_list"": [{""text"": [""Uh,"", ""you"", ""wanna"", ""feel"", ""the"", ""vibe?"", ""That"", ""I'm"", ""feeling"", ""and"", ""loving"", ""it"", ""and"", ""imagining"", ""(what?)"", ""\uc800\uae30"", ""\uba40\ub9ac,"", ""looks"", ""like"", ""tiny,"", ""we"", ""call"", ""it's"", ""destiny"", ""\uc9c0\uae08\ubd80\ud130"", ""\ud558\ub098,"", ""\ub458,"", ""\uc14b,"", ""\ud558\uba74"", ""\ubaa8\uc5ec\ubcf4\uc790,"", ""\uadf8\ub798,"", ""come"", ""over"", ""Yeah,"", ""get"", ""in"", ""on,"", ""nah,"", ""get"", ""it"", ""on,"", ""nah"", ""Let's"", ""bring"", ""it"", ""back"", ""to"", ""90's""], ""rhyme_score"": 8, ""positive_score"": 50}, {""text"": [""\ub0b4\uac00"", ""\uc6d0\ud558\ub294"", ""\ub300\ub85c"", ""\uc790\uc2e0"", ""\uc788\ub294"", ""\ubaa8\uc2b5"", ""\uadf8\ub300\ub85c"", ""(ah,"", ""ah)"", ""\uc774\uc81c\uaecf"", ""\uc228\uaca8"", ""\uc654\ub358"", ""\ube44\ubc00\uc744"", ""\ub124\uac8c"", ""\ubaa8\ub450"", ""\ub9d0\ud558\uace0"", ""\uc2f6\uc5b4,"", ""baby""], ""rhyme_score"": 5, ""positive_score"": 50}, {""text"": [""Funny"", ""how"", ""all"", ""dreams"", ""come"", ""true"", ""(my"", ""dreams"", ""come"", ""true)"", ""\ub098\ub97c"", ""\uc9c0\ucf1c\uc904"", ""\uac70\uc57c,"", ""\uc544\uaef4\uc654\ub358"", ""\uc791\uc740"", ""\uc0ac\ub791\ub3c4"", ""(You"", ""make"", ""me"", ""feel"", ""so"", ""good)"", ""Funny"", ""how"", ""I"", ""feel"", ""for"", ""you"", ""\ub108\uc758"", ""\uacc1\uc5d0"", ""\uadf8\ub824\uc9c8"", ""\uafc8\uacb0\uac19\uc740"", ""\ub098\uc758"", ""\ubbf8\ub798\ub3c4"", ""(You"", ""gotta"", ""be"", ""mine,"", ""\uc9c0\uae08\ub3c4"", ""\ubbf8\ub798\ub3c4)""], ""rhyme_score"": 2, ""positive_score"": 50}], ""total_rhyme_score"": 5, ""total_positive_score"": 50, ""word_cloud_data"": {}}"
